id|id_str|source|geo|place|text|iso_language_code|retweet_count|retweeted|coordinates|favorited|favorite_count|truncated|created_at|urls|user_id|user_screen_name|user_url|user_profile_image_url|in_reply_to_user_id|in_reply_to_user_id_str|in_reply_to_status_id|in_reply_to_status_id_str|in_reply_to_screen_name
@jastuvilcaf
516395734506409984|516395734506409984|Twitter Web Client|null|null|#DebateMunicipal2014 #Castañeda me va a robar pero igual hara obras. #merobaperohaceobras|es|0|False|null|False|0|False|2014-09-29 01:15:1|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
516071925450559490|516071925450559490|Twitter Web Client|null|null|#ghinapeque muajajaja|es|0|False|null|False|0|False|2014-09-28 03:48:2|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515369547176898560|515369547176898560|Twitter Web Client|null|null|https://t.co/AVdzaebPea --- http://t.co/EYBecVVqTA|und|0|False|null|False|0|False|2014-09-26 05:17:29|https://www.youtube.com/watch?v=766OVWmBIbw!!http://vimeo.com/2567924|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515368832824016896|515368832824016896|Twitter Web Client|null|null|https://t.co/fHw6hes7Yo https://t.co/G4DItF52SE https://t.co/AVdzaebPea|und|0|False|null|False|0|False|2014-09-26 05:14:39|https://www.youtube.com/watch?v=RnxdQ0BzDSI!!https://www.youtube.com/watch?v=KXewIR7Y7cc!!https://www.youtube.com/watch?v=766OVWmBIbw|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515367970433159169|515367970433159169|Twitter Web Client|null|null|Mexico : https://t.co/sAA0tqsdEc; Peru: https://t.co/coj9jsOby3|es|0|False|null|False|0|False|2014-09-26 05:11:13|https://www.youtube.com/watch?v=gnkCfvnEllw!!https://www.youtube.com/watch?v=8WJZ6Vi7NE8|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515367451790704640|515367451790704640|Twitter Web Client|null|null|American Pie http://t.co/4P5YtKZJEe|en|0|False|null|False|0|False|2014-09-26 05:09:10|http://www.dailymotion.com/video/xpxtwb_american-pie-cast-talk-american-pie-reunion-exclusive_lifestyle|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515366974004936705|515366974004936705|Twitter Web Client|null|null|El chiste del 2013 https://t.co/K6ASd49aLk|es|0|False|null|False|0|False|2014-09-26 05:07:16|https://www.youtube.com/watch?v=Bh8gkSZYMBg|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515366700276252672|515366700276252672|Twitter Web Client|null|null|http://t.co/xJuEwe3Vzg|und|0|False|null|False|0|False|2014-09-26 05:06:11|http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515365932760563712|515365932760563712|Twitter Web Client|null|null|http://t.co/pMqDCE5pnH|und|0|False|null|False|0|False|2014-09-26 05:03:08|http://1.bp.blogspot.com/-IyXIryFjFCk/UDYIf8DhHEI/AAAAAAAAAv4/HqPPYM1v-oU/s1600/ooMyL.gif|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
515357800718139392|515357800718139392|Twitter Web Client|null|null|probando, probando http://t.co/IhsYhxBM0F|es|0|False|null|False|0|False|2014-09-26 04:30:49|http://www.alexa.com/|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
513159151598702593|513159151598702593|Facebook|null|null|El caso de Comunicore for dummies. http://t.co/hXetNw8FSV|es|0|False|null|False|0|False|2014-09-20 02:54:10|http://fb.me/1FPlJejcj|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
512154596014583808|512154596014583808|Facebook|null|null|#euriciprova  test|en|0|False|null|False|0|False|2014-09-17 08:22:2|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
509420572791808000|509420572791808000|Facebook|null|null|#pardoschicken... http://t.co/KcQJBe80Pj|und|0|False|null|False|0|False|2014-09-09 19:18:23|http://fb.me/78vwR7jsa|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
502689506806345728|502689506806345728|Twitter Web Client|null|null|Probando Twitter :D|es|0|False|null|False|0|False|2014-08-22 05:31:3|286304527|jastuvilcaf|Jose Astuvilca F.|None|http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png|None|None|None|None|None
#euriciprova
