tags|user_id|user_username|user_screen_name|user_profile_image_url|videolow|videostd|imagelow|imagestd|link|created_at|text|caption_id|type|id|likes_count
@12630880
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10808639_659454997507727_856726531_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10808639_659454997507727_856726531_n.jpg|http://instagram.com/p/vZuYXUjcX-/|2014-11-15 01:28:50|Listos Cd Juarez? 8:30pm el concierto en el Gimnasio de Bachilleres. GRATIS!!... Llegate!  #piccollage|853917589272643071|image|853917588811269630_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10747948_295929077282570_799690617_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10747948_295929077282570_799690617_n.jpg|http://instagram.com/p/vZqtyEDcfK/|2014-11-15 00:56:49|Null|853901468951758795|image|853901468448442314_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10784853_487245311416361_485841169_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10784853_487245311416361_485841169_n.jpg|http://instagram.com/p/vZlhpCjcdF/|2014-11-15 00:11:28|Ya listos para empezar la charla de @lizzywatosnl en Ciudad Juarez|853878644514080582|image|853878643893323589_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10616732_1512292112363299_408524139_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xap1/t51.2885-15/10616732_1512292112363299_408524139_n.jpg|http://instagram.com/p/vOk5HgDcSx/|2014-11-10 17:34:17|Null|850779634836292787|image|850779634358142129_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10748363_603217166467792_1876519595_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10748363_603217166467792_1876519595_n.jpg|http://instagram.com/p/vOUDKWjcfw/|2014-11-10 15:07:06|Despegando de vuelta, ahora rumbo a casa. Un abrazo a todos los complices de la esperanza que siguen tramando La Paz.|850705558436431857|image|850705557824063472_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|http://scontent-b.cdninstagram.com/hphotos-xfa1/t50.2886-16/10752958_1410831812498844_601242352_s.mp4|http://scontent-a.cdninstagram.com/hphotos-xfa1/t50.2886-16/10755302_1490708414531586_1360713403_n.mp4|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10802495_797840913613035_985619336_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpf1/t51.2885-15/10802495_797840913613035_985619336_n.jpg|http://instagram.com/p/vNKZa0jcSa/|2014-11-10 04:23:31|Null|850381632472728731|video|850381631893914778_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10808791_711613128919797_1862876303_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10808791_711613128919797_1862876303_n.jpg|http://instagram.com/p/vMZfRaDcVs/|2014-11-09 21:16:09|Null|850166530855257453|image|850166529823458668_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10809524_1517396388515200_434221280_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xpa1/t51.2885-15/10809524_1517396388515200_434221280_n.jpg|http://instagram.com/p/vMOak1jcRO/|2014-11-09 19:39:24|Null|850117829097014351|image|850117828576920654_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|Null|Null|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10471834_728019813932668_278311132_a.jpg|http://scontent-b.cdninstagram.com/hphotos-xfp1/t51.2885-15/10471834_728019813932668_278311132_n.jpg|http://instagram.com/p/vMBWMUDcYZ/|2014-11-09 17:45:12|Llegando a Coatzacoalcos, cansados pero contentos... Feliz Dia a todos.|850060353232291354|image|850060352762529305_12630880|4
Null|12630880|tinvalro|https://instagramimages-a.akamaihd.net/profiles/profile_12630880_75sq_1358485468.jpg|http://scontent-a.cdninstagram.com/hphotos-xpa1/t50.2886-16/10754150_586956604741537_688446779_s.mp4|http://scontent-b.cdninstagram.com/hphotos-xpf1/t50.2886-16/10753835_782350891826537_1642426070_n.mp4|http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10735045_177231732447073_562932619_a.jpg|http://scontent-a.cdninstagram.com/hphotos-xap1/t51.2885-15/10735045_177231732447073_562932619_n.jpg|http://instagram.com/p/vKWGAPDcQW/|2014-11-09 02:08:01|Tierra Blanca, Veracruz...CONCIERTASO! Muchas gracias|849588649766798359|video|849588649305424918_12630880|4

